millis,stamp,date,time,light,temp,vcc
32466999, 1341987381, 7/11/2012, 6:16:21, 0, 35.39, 0.00
32467998, 1341987382, 7/11/2012, 6:16:22, 0, 35.39, 0.00
32468999, 1341987383, 7/11/2012, 6:16:23, 0, 35.39, 0.00
32469999, 1341987384, 7/11/2012, 6:16:24, 0, 35.97, 0.00
32470999, 1341987385, 7/11/2012, 6:16:25, 0, 35.39, 0.00
32471999, 1341987386, 7/11/2012, 6:16:26, 0, 35.39, 0.00
32472999, 1341987387, 7/11/2012, 6:16:27, 0, 35.39, 0.00
32474000, 1341987388, 7/11/2012, 6:16:28, 0, 35.39, 0.00
32474999, 1341987389, 7/11/2012, 6:16:29, 0, 35.39, 0.00
32475999, 1341987390, 7/11/2012, 6:16:30, 0, 35.39, 0.00
32476999, 1341987391, 7/11/2012, 6:16:31, 0, 35.39, 0.00
32478000, 1341987392, 7/11/2012, 6:16:32, 0, 35.39, 0.00
32478998, 1341987393, 7/11/2012, 6:16:33, 0, 35.39, 0.00
32480000, 1341987394, 7/11/2012, 6:16:34, 0, 35.39, 0.00
32481000, 1341987395, 7/11/2012, 6:16:35, 0, 35.39, 0.00
32481998, 1341987396, 7/11/2012, 6:16:36, 0, 35.39, 0.00
32482999, 1341987397, 7/11/2012, 6:16:37, 0, 35.39, 0.00
32483999, 1341987398, 7/11/2012, 6:16:38, 0, 35.39, 0.00
32484999, 1341987399, 7/11/2012, 6:16:39, 0, 35.97, 0.00
32485999, 1341987400, 7/11/2012, 6:16:40, 0, 35.39, 0.00
32486999, 1341987401, 7/11/2012, 6:16:41, 0, 35.39, 0.00
32487999, 1341987402, 7/11/2012, 6:16:42, 0, 35.39, 0.00
32488999, 1341987403, 7/11/2012, 6:16:43, 0, 35.39, 0.00
32489999, 1341987404, 7/11/2012, 6:16:44, 0, 35.39, 0.00
32490998, 1341987405, 7/11/2012, 6:16:45, 0, 35.39, 0.00
32492000, 1341987406, 7/11/2012, 6:16:46, 0, 35.39, 0.00
32492999, 1341987407, 7/11/2012, 6:16:47, 0, 35.39, 0.00
32494000, 1341987408, 7/11/2012, 6:16:48, 0, 35.39, 0.00
32494999, 1341987409, 7/11/2012, 6:16:49, 0, 35.39, 0.00
32496000, 1341987410, 7/11/2012, 6:16:50, 0, 35.39, 0.00
32496999, 1341987411, 7/11/2012, 6:16:51, 0, 35.97, 0.00
32497998, 1341987412, 7/11/2012, 6:16:52, 0, 35.39, 0.00
32499000, 1341987413, 7/11/2012, 6:16:53, 0, 35.39, 0.00
32499998, 1341987414, 7/11/2012, 6:16:54, 0, 35.39, 0.00
32500999, 1341987415, 7/11/2012, 6:16:55, 0, 35.39, 0.00
32501999, 1341987416, 7/11/2012, 6:16:56, 0, 35.39, 0.00
32502999, 1341987417, 7/11/2012, 6:16:57, 0, 35.39, 0.00
32503998, 1341987418, 7/11/2012, 6:16:58, 0, 35.39, 0.00
32504999, 1341987419, 7/11/2012, 6:16:59, 0, 35.39, 0.00
32506000, 1341987420, 7/11/2012, 6:17:0, 0, 35.39, 0.00
32506998, 1341987421, 7/11/2012, 6:17:1, 0, 35.39, 0.00
32508000, 1341987422, 7/11/2012, 6:17:2, 0, 35.39, 0.00
32508998, 1341987423, 7/11/2012, 6:17:3, 0, 35.39, 0.00
32510000, 1341987424, 7/11/2012, 6:17:4, 0, 35.39, 0.00
32510999, 1341987425, 7/11/2012, 6:17:5, 0, 35.39, 0.00
32511998, 1341987426, 7/11/2012, 6:17:6, 0, 35.39, 0.00
32512999, 1341987427, 7/11/2012, 6:17:7, 0, 35.39, 0.00
32513998, 1341987428, 7/11/2012, 6:17:8, 0, 35.39, 0.00
32514999, 1341987429, 7/11/2012, 6:17:9, 0, 35.39, 0.00
32515999, 1341987430, 7/11/2012, 6:17:10, 0, 35.39, 0.00
32516999, 1341987431, 7/11/2012, 6:17:11, 0, 35.39, 0.00
32517998, 1341987432, 7/11/2012, 6:17:12, 0, 35.39, 0.00
32519000, 1341987433, 7/11/2012, 6:17:13, 0, 35.39, 0.00
32519999, 1341987434, 7/11/2012, 6:17:14, 0, 35.39, 0.00
32520998, 1341987435, 7/11/2012, 6:17:15, 0, 35.39, 0.00
32522000, 1341987436, 7/11/2012, 6:17:16, 0, 35.39, 0.00
32522999, 1341987437, 7/11/2012, 6:17:17, 0, 35.39, 0.00
32523999, 1341987438, 7/11/2012, 6:17:18, 0, 35.39, 0.00
32524998, 1341987439, 7/11/2012, 6:17:19, 0, 35.39, 0.00
32526000, 1341987440, 7/11/2012, 6:17:20, 0, 35.39, 0.00
32526999, 1341987441, 7/11/2012, 6:17:21, 0, 35.39, 0.00
32527998, 1341987442, 7/11/2012, 6:17:22, 0, 35.39, 0.00
32529000, 1341987443, 7/11/2012, 6:17:23, 0, 35.39, 0.00
32529999, 1341987444, 7/11/2012, 6:17:24, 0, 35.39, 0.00
32530999, 1341987445, 7/11/2012, 6:17:25, 0, 35.39, 0.00
32531999, 1341987446, 7/11/2012, 6:17:26, 0, 35.39, 0.00
32533000, 1341987447, 7/11/2012, 6:17:27, 0, 35.39, 0.00
32533999, 1341987448, 7/11/2012, 6:17:28, 0, 35.39, 0.00
32535000, 1341987449, 7/11/2012, 6:17:29, 0, 35.39, 0.00
32535999, 1341987450, 7/11/2012, 6:17:30, 0, 35.39, 0.00
32536999, 1341987451, 7/11/2012, 6:17:31, 0, 35.39, 0.00
32538000, 1341987452, 7/11/2012, 6:17:32, 0, 35.39, 0.00
32538998, 1341987453, 7/11/2012, 6:17:33, 0, 35.39, 0.00
32539999, 1341987454, 7/11/2012, 6:17:34, 0, 35.39, 0.00
32540999, 1341987455, 7/11/2012, 6:17:35, 0, 35.39, 0.00
32542000, 1341987456, 7/11/2012, 6:17:36, 0, 35.39, 0.00
32542998, 1341987457, 7/11/2012, 6:17:37, 0, 35.39, 0.00
32544000, 1341987458, 7/11/2012, 6:17:38, 0, 35.39, 0.00
32545000, 1341987459, 7/11/2012, 6:17:39, 0, 35.39, 0.00
32545998, 1341987460, 7/11/2012, 6:17:40, 0, 35.39, 0.00
32547000, 1341987461, 7/11/2012, 6:17:41, 0, 35.39, 0.00
32547999, 1341987462, 7/11/2012, 6:17:42, 0, 35.39, 0.00
32549000, 1341987463, 7/11/2012, 6:17:43, 0, 35.39, 0.00
32549998, 1341987464, 7/11/2012, 6:17:44, 0, 35.39, 0.00
32550999, 1341987465, 7/11/2012, 6:17:45, 0, 35.39, 0.00
32552000, 1341987466, 7/11/2012, 6:17:46, 0, 35.39, 0.00
32552999, 1341987467, 7/11/2012, 6:17:47, 0, 35.39, 0.00
32553999, 1341987468, 7/11/2012, 6:17:48, 0, 35.39, 0.00
32554999, 1341987469, 7/11/2012, 6:17:49, 0, 35.39, 0.00
32556000, 1341987470, 7/11/2012, 6:17:50, 0, 35.39, 0.00
32556999, 1341987471, 7/11/2012, 6:17:51, 0, 35.39, 0.00
32557999, 1341987472, 7/11/2012, 6:17:52, 0, 35.39, 0.00
32558998, 1341987473, 7/11/2012, 6:17:53, 0, 35.39, 0.00
32560000, 1341987474, 7/11/2012, 6:17:54, 0, 35.39, 0.00
32560999, 1341987475, 7/11/2012, 6:17:55, 0, 35.39, 0.00
32561998, 1341987476, 7/11/2012, 6:17:56, 0, 35.39, 0.00
32563000, 1341987477, 7/11/2012, 6:17:57, 0, 35.39, 0.00
32563999, 1341987478, 7/11/2012, 6:17:58, 0, 35.39, 0.00
32564999, 1341987479, 7/11/2012, 6:17:59, 0, 35.39, 0.00
32565999, 1341987480, 7/11/2012, 6:18:0, 0, 35.39, 0.00
32567000, 1341987481, 7/11/2012, 6:18:1, 0, 35.39, 0.00
32567999, 1341987482, 7/11/2012, 6:18:2, 0, 35.39, 0.00
32568999, 1341987483, 7/11/2012, 6:18:3, 0, 35.39, 0.00
32569999, 1341987484, 7/11/2012, 6:18:4, 0, 35.39, 0.00
32570999, 1341987485, 7/11/2012, 6:18:5, 0, 35.39, 0.00
32571999, 1341987486, 7/11/2012, 6:18:6, 0, 35.39, 0.00
32572998, 1341987487, 7/11/2012, 6:18:7, 0, 35.39, 0.00
32574000, 1341987488, 7/11/2012, 6:18:8, 0, 35.39, 0.00
32574999, 1341987489, 7/11/2012, 6:18:9, 0, 35.39, 0.00
32576000, 1341987490, 7/11/2012, 6:18:10, 0, 35.39, 0.00
32576999, 1341987491, 7/11/2012, 6:18:11, 0, 35.39, 0.00
32577998, 1341987492, 7/11/2012, 6:18:12, 0, 35.39, 0.00
32579000, 1341987493, 7/11/2012, 6:18:13, 0, 35.39, 0.00
32579998, 1341987494, 7/11/2012, 6:18:14, 0, 35.39, 0.00
32580999, 1341987495, 7/11/2012, 6:18:15, 0, 35.39, 0.00
32581999, 1341987496, 7/11/2012, 6:18:16, 0, 35.39, 0.00
32582999, 1341987497, 7/11/2012, 6:18:17, 0, 35.39, 0.00
32583999, 1341987498, 7/11/2012, 6:18:18, 0, 35.39, 0.00
32584998, 1341987499, 7/11/2012, 6:18:19, 0, 35.97, 0.00
32585999, 1341987500, 7/11/2012, 6:18:20, 0, 35.39, 0.00
32586999, 1341987501, 7/11/2012, 6:18:21, 0, 35.39, 0.00
32588000, 1341987502, 7/11/2012, 6:18:22, 0, 35.97, 0.00
32588998, 1341987503, 7/11/2012, 6:18:23, 0, 35.39, 0.00
32590000, 1341987504, 7/11/2012, 6:18:24, 0, 35.39, 0.00
32590999, 1341987505, 7/11/2012, 6:18:25, 0, 35.39, 0.00
32591998, 1341987506, 7/11/2012, 6:18:26, 0, 35.39, 0.00
32592999, 1341987507, 7/11/2012, 6:18:27, 0, 35.39, 0.00
32593998, 1341987508, 7/11/2012, 6:18:28, 0, 35.39, 0.00
32595000, 1341987509, 7/11/2012, 6:18:29, 0, 35.39, 0.00
32595999, 1341987510, 7/11/2012, 6:18:30, 0, 35.39, 0.00
32596999, 1341987511, 7/11/2012, 6:18:31, 0, 35.39, 0.00
32597999, 1341987512, 7/11/2012, 6:18:32, 0, 35.39, 0.00
32598999, 1341987513, 7/11/2012, 6:18:33, 0, 35.39, 0.00
32599999, 1341987514, 7/11/2012, 6:18:34, 0, 35.39, 0.00
32600999, 1341987515, 7/11/2012, 6:18:35, 0, 35.39, 0.00
32602000, 1341987516, 7/11/2012, 6:18:36, 0, 35.39, 0.00
32602998, 1341987517, 7/11/2012, 6:18:37, 0, 35.39, 0.00
32603999, 1341987518, 7/11/2012, 6:18:38, 0, 35.39, 0.00
32604999, 1341987519, 7/11/2012, 6:18:39, 0, 35.39, 0.00
32606000, 1341987520, 7/11/2012, 6:18:40, 0, 35.39, 0.00
32606998, 1341987521, 7/11/2012, 6:18:41, 0, 35.39, 0.00
32608000, 1341987522, 7/11/2012, 6:18:42, 0, 35.39, 0.00
32609000, 1341987523, 7/11/2012, 6:18:43, 0, 35.39, 0.00
32609998, 1341987524, 7/11/2012, 6:18:44, 0, 35.39, 0.00
32610999, 1341987525, 7/11/2012, 6:18:45, 0, 35.39, 0.00
32611999, 1341987526, 7/11/2012, 6:18:46, 0, 35.39, 0.00
32612999, 1341987527, 7/11/2012, 6:18:47, 0, 35.39, 0.00
32613998, 1341987528, 7/11/2012, 6:18:48, 0, 35.39, 0.00
32615000, 1341987529, 7/11/2012, 6:18:49, 0, 35.39, 0.00
32615998, 1341987530, 7/11/2012, 6:18:50, 0, 35.39, 0.00
32616998, 1341987531, 7/11/2012, 6:18:51, 0, 35.39, 0.00
32618000, 1341987532, 7/11/2012, 6:18:52, 0, 35.39, 0.00
32618999, 1341987533, 7/11/2012, 6:18:53, 0, 35.39, 0.00
32620000, 1341987534, 7/11/2012, 6:18:54, 0, 35.39, 0.00
32620999, 1341987535, 7/11/2012, 6:18:55, 0, 35.39, 0.00
32621999, 1341987536, 7/11/2012, 6:18:56, 0, 34.81, 0.00
32622998, 1341987537, 7/11/2012, 6:18:57, 0, 34.81, 0.00
32624000, 1341987538, 7/11/2012, 6:18:58, 0, 35.39, 0.00
32624999, 1341987539, 7/11/2012, 6:18:59, 0, 35.39, 0.00
32625998, 1341987540, 7/11/2012, 6:19:0, 0, 34.81, 0.00
32627000, 1341987541, 7/11/2012, 6:19:1, 0, 35.39, 0.00
32627999, 1341987542, 7/11/2012, 6:19:2, 0, 35.39, 0.00
32628999, 1341987543, 7/11/2012, 6:19:3, 0, 34.81, 0.00
32629999, 1341987544, 7/11/2012, 6:19:4, 0, 34.81, 0.00
32630999, 1341987545, 7/11/2012, 6:19:5, 0, 34.81, 0.00
32632000, 1341987546, 7/11/2012, 6:19:6, 0, 34.81, 0.00
32632999, 1341987547, 7/11/2012, 6:19:7, 0, 35.39, 0.00
32633999, 1341987548, 7/11/2012, 6:19:8, 0, 34.81, 0.00
32634999, 1341987549, 7/11/2012, 6:19:9, 0, 34.81, 0.00
32635999, 1341987550, 7/11/2012, 6:19:10, 0, 34.81, 0.00
32636999, 1341987551, 7/11/2012, 6:19:11, 0, 34.81, 0.00
32638000, 1341987552, 7/11/2012, 6:19:12, 0, 34.81, 0.00
32638999, 1341987553, 7/11/2012, 6:19:13, 0, 35.39, 0.00
32639998, 1341987554, 7/11/2012, 6:19:14, 0, 35.39, 0.00
32640999, 1341987555, 7/11/2012, 6:19:15, 0, 35.39, 0.00
32641999, 1341987556, 7/11/2012, 6:19:16, 0, 35.39, 0.00
32642999, 1341987557, 7/11/2012, 6:19:17, 0, 35.39, 0.00
32643998, 1341987558, 7/11/2012, 6:19:18, 0, 35.39, 0.00
32645000, 1341987559, 7/11/2012, 6:19:19, 0, 35.39, 0.00
32645999, 1341987560, 7/11/2012, 6:19:20, 0, 34.81, 0.00
32646999, 1341987561, 7/11/2012, 6:19:21, 0, 35.39, 0.00
32648000, 1341987562, 7/11/2012, 6:19:22, 0, 35.39, 0.00
32648999, 1341987563, 7/11/2012, 6:19:23, 0, 35.39, 0.00
32649999, 1341987564, 7/11/2012, 6:19:24, 0, 35.39, 0.00
32650999, 1341987565, 7/11/2012, 6:19:25, 0, 35.39, 0.00
32652000, 1341987566, 7/11/2012, 6:19:26, 0, 35.39, 0.00
32652998, 1341987567, 7/11/2012, 6:19:27, 0, 35.39, 0.00
32653999, 1341987568, 7/11/2012, 6:19:28, 0, 34.81, 0.00
32654999, 1341987569, 7/11/2012, 6:19:29, 0, 35.39, 0.00
32655998, 1341987570, 7/11/2012, 6:19:30, 0, 34.81, 0.00
32656999, 1341987571, 7/11/2012, 6:19:31, 0, 35.39, 0.00
32657999, 1341987572, 7/11/2012, 6:19:32, 0, 34.81, 0.00
32658999, 1341987573, 7/11/2012, 6:19:33, 0, 35.39, 0.00
32659999, 1341987574, 7/11/2012, 6:19:34, 0, 35.39, 0.00
32661000, 1341987575, 7/11/2012, 6:19:35, 0, 34.81, 0.00
32661998, 1341987576, 7/11/2012, 6:19:36, 0, 34.81, 0.00
32663000, 1341987577, 7/11/2012, 6:19:37, 0, 34.81, 0.00
32663999, 1341987578, 7/11/2012, 6:19:38, 0, 34.81, 0.00
32664999, 1341987579, 7/11/2012, 6:19:39, 0, 34.81, 0.00
32666000, 1341987580, 7/11/2012, 6:19:40, 0, 34.81, 0.00
32666998, 1341987581, 7/11/2012, 6:19:41, 0, 34.81, 0.00
32668000, 1341987582, 7/11/2012, 6:19:42, 0, 34.81, 0.00
32668999, 1341987583, 7/11/2012, 6:19:43, 0, 34.81, 0.00
32669999, 1341987584, 7/11/2012, 6:19:44, 0, 34.81, 0.00
32670998, 1341987585, 7/11/2012, 6:19:45, 0, 34.81, 0.00
32672000, 1341987586, 7/11/2012, 6:19:46, 0, 34.81, 0.00
32673000, 1341987587, 7/11/2012, 6:19:47, 0, 34.81, 0.00
32673998, 1341987588, 7/11/2012, 6:19:48, 0, 34.81, 0.00
32675000, 1341987589, 7/11/2012, 6:19:49, 0, 34.81, 0.00
32675999, 1341987590, 7/11/2012, 6:19:50, 0, 34.81, 0.00
32676999, 1341987591, 7/11/2012, 6:19:51, 0, 34.81, 0.00
32677999, 1341987592, 7/11/2012, 6:19:52, 0, 34.81, 0.00
32679000, 1341987593, 7/11/2012, 6:19:53, 0, 34.81, 0.00
32680000, 1341987594, 7/11/2012, 6:19:54, 0, 34.81, 0.00
32680999, 1341987595, 7/11/2012, 6:19:55, 0, 34.81, 0.00
32681999, 1341987596, 7/11/2012, 6:19:56, 0, 34.81, 0.00
32682998, 1341987597, 7/11/2012, 6:19:57, 0, 34.81, 0.00
32684000, 1341987598, 7/11/2012, 6:19:58, 0, 34.81, 0.00
32684998, 1341987599, 7/11/2012, 6:19:59, 0, 34.81, 0.00
32685999, 1341987600, 7/11/2012, 6:20:0, 0, 34.81, 0.00
32687000, 1341987601, 7/11/2012, 6:20:1, 0, 34.81, 0.00
32687998, 1341987602, 7/11/2012, 6:20:2, 0, 34.81, 0.00
32689000, 1341987603, 7/11/2012, 6:20:3, 0, 34.81, 0.00
32689999, 1341987604, 7/11/2012, 6:20:4, 0, 34.81, 0.00
32691000, 1341987605, 7/11/2012, 6:20:5, 0, 34.81, 0.00
32691998, 1341987606, 7/11/2012, 6:20:6, 0, 34.81, 0.00
32693000, 1341987607, 7/11/2012, 6:20:7, 0, 34.81, 0.00
32693998, 1341987608, 7/11/2012, 6:20:8, 0, 34.81, 0.00
32695000, 1341987609, 7/11/2012, 6:20:9, 0, 34.81, 0.00
32696000, 1341987610, 7/11/2012, 6:20:10, 0, 34.81, 0.00
32696998, 1341987611, 7/11/2012, 6:20:11, 0, 34.81, 0.00
32698000, 1341987612, 7/11/2012, 6:20:12, 0, 34.81, 0.00
32698999, 1341987613, 7/11/2012, 6:20:13, 0, 34.81, 0.00
32699999, 1341987614, 7/11/2012, 6:20:14, 0, 34.81, 0.00
32700998, 1341987615, 7/11/2012, 6:20:15, 0, 34.81, 0.00
32702000, 1341987616, 7/11/2012, 6:20:16, 0, 34.81, 0.00
32702998, 1341987617, 7/11/2012, 6:20:17, 0, 34.81, 0.00
32703998, 1341987618, 7/11/2012, 6:20:18, 0, 34.81, 0.00
32705000, 1341987619, 7/11/2012, 6:20:19, 0, 34.81, 0.00
32705999, 1341987620, 7/11/2012, 6:20:20, 0, 34.81, 0.00
32706999, 1341987621, 7/11/2012, 6:20:21, 0, 34.81, 0.00
32707999, 1341987622, 7/11/2012, 6:20:22, 0, 34.81, 0.00
32709000, 1341987623, 7/11/2012, 6:20:23, 0, 34.81, 0.00
32709998, 1341987624, 7/11/2012, 6:20:24, 0, 34.81, 0.00
32710999, 1341987625, 7/11/2012, 6:20:25, 0, 34.81, 0.00
32712000, 1341987626, 7/11/2012, 6:20:26, 0, 34.81, 0.00
32712998, 1341987627, 7/11/2012, 6:20:27, 0, 34.81, 0.00
32713999, 1341987628, 7/11/2012, 6:20:28, 0, 34.81, 0.00
32714999, 1341987629, 7/11/2012, 6:20:29, 0, 34.81, 0.00
32716000, 1341987630, 7/11/2012, 6:20:30, 0, 34.81, 0.00
32716998, 1341987631, 7/11/2012, 6:20:31, 0, 34.81, 0.00
32718000, 1341987632, 7/11/2012, 6:20:32, 0, 34.81, 0.00
32718999, 1341987633, 7/11/2012, 6:20:33, 0, 34.81, 0.00
32720000, 1341987634, 7/11/2012, 6:20:34, 0, 34.81, 0.00
32721000, 1341987635, 7/11/2012, 6:20:35, 0, 34.81, 0.00
32721998, 1341987636, 7/11/2012, 6:20:36, 0, 34.81, 0.00
32723000, 1341987637, 7/11/2012, 6:20:37, 0, 34.81, 0.00
32723999, 1341987638, 7/11/2012, 6:20:38, 0, 34.81, 0.00
32725000, 1341987639, 7/11/2012, 6:20:39, 0, 34.81, 0.00
32725998, 1341987640, 7/11/2012, 6:20:40, 0, 34.81, 0.00
32727000, 1341987641, 7/11/2012, 6:20:41, 0, 34.81, 0.00
32728000, 1341987642, 7/11/2012, 6:20:42, 0, 34.81, 0.00
32728998, 1341987643, 7/11/2012, 6:20:43, 0, 34.81, 0.00
32729999, 1341987644, 7/11/2012, 6:20:44, 0, 34.81, 0.00
32730999, 1341987645, 7/11/2012, 6:20:45, 0, 34.81, 0.00
32731999, 1341987646, 7/11/2012, 6:20:46, 0, 34.81, 0.00
32732998, 1341987647, 7/11/2012, 6:20:47, 0, 34.23, 0.00
32733999, 1341987648, 7/11/2012, 6:20:48, 0, 34.23, 0.00
32734998, 1341987649, 7/11/2012, 6:20:49, 0, 34.23, 0.00
32736000, 1341987650, 7/11/2012, 6:20:50, 0, 34.81, 0.00
32736999, 1341987651, 7/11/2012, 6:20:51, 0, 34.81, 0.00
32737998, 1341987652, 7/11/2012, 6:20:52, 0, 34.23, 0.00
32739000, 1341987653, 7/11/2012, 6:20:53, 0, 34.81, 0.00
32739998, 1341987654, 7/11/2012, 6:20:54, 0, 34.81, 0.00
32740999, 1341987655, 7/11/2012, 6:20:55, 0, 34.23, 0.00
32741999, 1341987656, 7/11/2012, 6:20:56, 0, 34.23, 0.00
32743000, 1341987657, 7/11/2012, 6:20:57, 0, 34.23, 0.00
32743999, 1341987658, 7/11/2012, 6:20:58, 0, 34.23, 0.00
32744998, 1341987659, 7/11/2012, 6:20:59, 0, 34.23, 0.00
32746000, 1341987660, 7/11/2012, 6:21:0, 0, 34.23, 0.00
32746998, 1341987661, 7/11/2012, 6:21:1, 0, 34.23, 0.00
32747999, 1341987662, 7/11/2012, 6:21:2, 0, 34.23, 0.00
32748999, 1341987663, 7/11/2012, 6:21:3, 0, 34.23, 0.00
32749999, 1341987664, 7/11/2012, 6:21:4, 0, 34.23, 0.00
32751000, 1341987665, 7/11/2012, 6:21:5, 0, 34.23, 0.00
32751998, 1341987666, 7/11/2012, 6:21:6, 0, 34.81, 0.00
32752999, 1341987667, 7/11/2012, 6:21:7, 0, 34.23, 0.00
32753999, 1341987668, 7/11/2012, 6:21:8, 0, 34.81, 0.00
32754999, 1341987669, 7/11/2012, 6:21:9, 0, 34.81, 0.00
32755999, 1341987670, 7/11/2012, 6:21:10, 0, 34.81, 0.00
32757000, 1341987671, 7/11/2012, 6:21:11, 0, 34.23, 0.00
32757998, 1341987672, 7/11/2012, 6:21:12, 0, 34.23, 0.00
32759000, 1341987673, 7/11/2012, 6:21:13, 0, 34.23, 0.00
32760000, 1341987674, 7/11/2012, 6:21:14, 0, 34.23, 0.00
32760998, 1341987675, 7/11/2012, 6:21:15, 0, 34.23, 0.00
32762000, 1341987676, 7/11/2012, 6:21:16, 0, 34.23, 0.00
32762998, 1341987677, 7/11/2012, 6:21:17, 0, 34.23, 0.00
32764000, 1341987678, 7/11/2012, 6:21:18, 0, 34.23, 0.00
32764999, 1341987679, 7/11/2012, 6:21:19, 0, 34.23, 0.00
32765999, 1341987680, 7/11/2012, 6:21:20, 0, 34.23, 0.00
32766998, 1341987681, 7/11/2012, 6:21:21, 0, 34.23, 0.00
32768000, 1341987682, 7/11/2012, 6:21:22, 0, 34.23, 0.00
32768999, 1341987683, 7/11/2012, 6:21:23, 0, 34.23, 0.00
32769998, 1341987684, 7/11/2012, 6:21:24, 0, 34.23, 0.00
32771000, 1341987685, 7/11/2012, 6:21:25, 0, 34.23, 0.00
32771998, 1341987686, 7/11/2012, 6:21:26, 0, 34.23, 0.00
32772999, 1341987687, 7/11/2012, 6:21:27, 0, 34.23, 0.00
32773999, 1341987688, 7/11/2012, 6:21:28, 0, 34.23, 0.00
32775000, 1341987689, 7/11/2012, 6:21:29, 0, 34.23, 0.00
32775999, 1341987690, 7/11/2012, 6:21:30, 0, 34.23, 0.00
32776999, 1341987691, 7/11/2012, 6:21:31, 0, 34.23, 0.00
32778000, 1341987692, 7/11/2012, 6:21:32, 0, 34.23, 0.00
32778998, 1341987693, 7/11/2012, 6:21:33, 0, 34.23, 0.00
32780000, 1341987694, 7/11/2012, 6:21:34, 0, 34.23, 0.00
32780999, 1341987695, 7/11/2012, 6:21:35, 0, 34.23, 0.00
32782000, 1341987696, 7/11/2012, 6:21:36, 0, 34.23, 0.00
32782998, 1341987697, 7/11/2012, 6:21:37, 0, 34.23, 0.00
32783998, 1341987698, 7/11/2012, 6:21:38, 0, 34.23, 0.00
32785000, 1341987699, 7/11/2012, 6:21:39, 0, 34.23, 0.00
32785998, 1341987700, 7/11/2012, 6:21:40, 0, 34.23, 0.00
32787000, 1341987701, 7/11/2012, 6:21:41, 0, 34.23, 0.00
32787998, 1341987702, 7/11/2012, 6:21:42, 0, 34.23, 0.00
32788999, 1341987703, 7/11/2012, 6:21:43, 0, 34.23, 0.00
32789999, 1341987704, 7/11/2012, 6:21:44, 0, 34.23, 0.00
32790999, 1341987705, 7/11/2012, 6:21:45, 0, 34.23, 0.00
32791999, 1341987706, 7/11/2012, 6:21:46, 0, 34.23, 0.00
32792999, 1341987707, 7/11/2012, 6:21:47, 0, 34.23, 0.00
32793999, 1341987708, 7/11/2012, 6:21:48, 0, 34.23, 0.00
32794998, 1341987709, 7/11/2012, 6:21:49, 0, 34.23, 0.00
32795999, 1341987710, 7/11/2012, 6:21:50, 0, 34.23, 0.00
32796999, 1341987711, 7/11/2012, 6:21:51, 0, 34.23, 0.00
32798000, 1341987712, 7/11/2012, 6:21:52, 0, 34.23, 0.00
32798998, 1341987713, 7/11/2012, 6:21:53, 0, 34.23, 0.00
32800000, 1341987714, 7/11/2012, 6:21:54, 0, 34.23, 0.00
32801000, 1341987715, 7/11/2012, 6:21:55, 0, 34.23, 0.00
32801998, 1341987716, 7/11/2012, 6:21:56, 0, 34.23, 0.00
32802999, 1341987717, 7/11/2012, 6:21:57, 0, 34.23, 0.00
32803999, 1341987718, 7/11/2012, 6:21:58, 0, 34.23, 0.00
32805000, 1341987719, 7/11/2012, 6:21:59, 0, 34.23, 0.00
32805998, 1341987720, 7/11/2012, 6:22:0, 0, 34.23, 0.00
32807000, 1341987721, 7/11/2012, 6:22:1, 0, 34.23, 0.00
32807999, 1341987722, 7/11/2012, 6:22:2, 0, 34.23, 0.00
32808998, 1341987723, 7/11/2012, 6:22:3, 0, 34.23, 0.00
32810000, 1341987724, 7/11/2012, 6:22:4, 0, 34.23, 0.00
32810998, 1341987725, 7/11/2012, 6:22:5, 0, 34.23, 0.00
32812000, 1341987726, 7/11/2012, 6:22:6, 0, 34.23, 0.00
32812998, 1341987727, 7/11/2012, 6:22:7, 0, 34.23, 0.00
32813999, 1341987728, 7/11/2012, 6:22:8, 0, 34.23, 0.00
32815000, 1341987729, 7/11/2012, 6:22:9, 0, 34.23, 0.00
32815998, 1341987730, 7/11/2012, 6:22:10, 0, 34.23, 0.00
32816999, 1341987731, 7/11/2012, 6:22:11, 0, 34.23, 0.00
32817999, 1341987732, 7/11/2012, 6:22:12, 0, 34.23, 0.00
32818999, 1341987733, 7/11/2012, 6:22:13, 0, 34.23, 0.00
32819998, 1341987734, 7/11/2012, 6:22:14, 0, 34.23, 0.00
32821000, 1341987735, 7/11/2012, 6:22:15, 0, 34.23, 0.00
32821998, 1341987736, 7/11/2012, 6:22:16, 0, 34.23, 0.00
32823000, 1341987737, 7/11/2012, 6:22:17, 0, 34.23, 0.00
32823999, 1341987738, 7/11/2012, 6:22:18, 0, 34.23, 0.00
32824999, 1341987739, 7/11/2012, 6:22:19, 0, 34.23, 0.00
32826000, 1341987740, 7/11/2012, 6:22:20, 0, 34.23, 0.00
32826998, 1341987741, 7/11/2012, 6:22:21, 0, 33.65, 0.00
32828000, 1341987742, 7/11/2012, 6:22:22, 0, 33.65, 0.00
32828999, 1341987743, 7/11/2012, 6:22:23, 0, 34.23, 0.00
32829999, 1341987744, 7/11/2012, 6:22:24, 0, 34.23, 0.00
32831000, 1341987745, 7/11/2012, 6:22:25, 0, 33.65, 0.00
32832000, 1341987746, 7/11/2012, 6:22:26, 0, 33.65, 0.00
32832999, 1341987747, 7/11/2012, 6:22:27, 0, 34.23, 0.00
